AD_ID,PRODUCT_ID,ADS_DESCRIPTION,DISCOUNT_RATE,ADS_START_DATE,ADS_END_DATE
877RCN698,YCR6173,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.26,2023-09-02 16:39:36,2023-10-04 04:16:01
082STU503,XUK5143,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",0.21,2023-09-13 08:32:19,2023-12-09 21:23:03
539MBN278,SNS2623,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0.1,2023-12-11 01:00:04,2023-12-20 09:46:08
394SFE343,XPE1860,Phasellus in felis. Donec semper sapien a libero. Nam dui.,0.19,2023-09-16 17:13:30,2023-12-29 01:23:08
238MND300,YKX2178,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,0.24,2023-09-20 13:28:35,2023-11-18 21:13:04
764IYM055,QYK6608,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",0.3,2023-11-24 11:50:32,2023-11-27 02:40:36
702GHK677,ILD5835,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0.42,2023-11-22 03:30:49,2023-12-29 05:02:38
147ZAP531,QTI4949,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.1,2023-12-09 05:23:49,2023-12-19 01:22:27
162CCR665,GFW8553,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.38,2023-08-11 22:44:28,2023-12-30 21:48:25
376SCO354,KAF5072,In congue. Etiam justo. Etiam pretium iaculis justo.,0.1,2023-11-10 18:04:57,2023-12-31 11:06:41
636QEQ255,RLA4537,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.46,2023-09-20 11:25:02,2023-12-12 12:42:00
350QBD800,DYC2810,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",0.38,2023-10-28 08:27:59,2023-11-03 04:39:20
068ACG981,IBE3198,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",0.32,2023-12-12 13:37:15,2023-12-20 21:20:13
614GKM948,GIK7978,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",0.29,2023-12-20 04:10:20,2023-12-26 10:37:51
249XEZ864,MQS8038,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.41,2023-12-09 02:02:44,2023-12-29 11:01:49
896NGS536,OWE0622,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",0.27,2023-12-23 11:14:02,2023-12-25 00:51:54
452HFK165,BJW0740,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.19,2023-09-11 19:10:04,2023-10-25 06:01:37
382FCQ163,QRO3877,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.31,2023-10-22 09:55:03,2023-11-29 20:53:37
515IKC308,LZA8991,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",0.21,2023-11-22 21:27:05,2023-11-27 19:51:19
130KFB312,QFZ2959,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.3,2023-12-11 13:07:14,2023-12-12 15:51:42
930LAI879,KYY0544,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0.42,2023-11-30 15:36:54,2023-12-07 12:02:56
414QKR556,YES4894,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,0.41,2023-11-06 23:53:41,2023-11-20 10:50:21
991FSA247,YQI7773,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,0.26,2023-10-15 21:48:58,2023-12-14 06:52:14
159SGO742,HVT7282,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0.45,2023-09-23 08:34:21,2023-11-05 17:10:16
210UGH356,IWR6995,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0.46,2023-08-27 19:22:05,2023-09-17 20:47:42
026NMO227,ZZX0055,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",0.38,2023-10-14 11:24:02,2023-12-09 18:17:39
988FUL656,VRF0542,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0.35,2023-09-19 15:13:21,2023-10-20 15:17:12
460CKO171,CTC5613,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",0.47,2023-10-25 06:54:04,2023-12-29 23:15:04
025YHF930,DYT0791,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",0.28,2023-11-01 17:37:07,2023-11-27 12:49:30
998VSP523,RCC3039,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",0.12,2023-10-21 14:18:21,2023-10-26 22:55:17
201OUH360,WXV3749,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",0.13,2023-10-06 05:14:56,2023-12-03 04:12:25
265CHR775,DXK7920,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",0.31,2023-12-06 05:55:01,2023-12-26 08:01:42
313WAH836,KJB5824,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",0.13,2023-09-27 00:52:00,2023-11-12 01:00:41
457XEX147,GYO7193,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,0.5,2023-10-04 14:27:58,2023-10-15 08:36:17
037FGV075,VVW0131,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",0.13,2023-10-19 16:40:32,2023-12-05 21:41:43
143VOI940,DSS6153,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,0.14,2023-10-21 12:24:24,2023-12-28 00:12:41
444LTY101,MPF2568,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0.5,2023-09-13 19:22:39,2023-10-17 00:50:40
888YMA898,RRB0886,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0.13,2023-10-06 16:16:48,2023-10-15 18:48:01
907JTN873,OXT8048,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",0.46,2023-09-21 09:31:56,2023-12-16 21:45:48
226MUE489,OMC9599,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0.47,2023-09-12 08:35:43,2023-11-04 05:43:44
866NLC388,CNJ7758,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.4,2023-10-07 16:17:31,2023-10-23 22:17:46
371PGD882,ZUZ9958,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",0.43,2023-09-18 20:01:06,2023-12-20 23:07:37
301YZE384,IOX6489,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.22,2023-09-14 07:41:09,2023-10-06 11:34:48
664UHU139,UJW3922,In congue. Etiam justo. Etiam pretium iaculis justo.,0.24,2023-12-05 16:31:44,2023-12-30 07:37:19
812LER497,LUD2299,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0.39,2023-09-26 12:37:05,2023-11-24 08:13:28
228LTK057,RYF8965,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",0.43,2023-09-29 00:44:01,2023-10-03 15:59:36
114CZP117,MGP2506,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.43,2023-10-06 05:46:54,2023-12-07 01:22:14
012OYY768,YHZ3404,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,0.12,2023-12-25 19:00:44,2023-12-27 13:01:37
042PEZ179,CHW9730,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",0.44,2023-10-28 08:30:13,2023-12-30 07:22:21
696KQE982,KDV2397,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,0.31,2023-10-27 00:37:59,2023-12-05 12:47:53
814GXX021,SDU4082,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0.41,2023-12-13 12:49:44,2023-12-23 00:02:24
203CDN307,XHQ7186,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",0.18,2023-09-11 09:46:56,2023-10-13 06:46:33
487SAO979,WTZ8828,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.4,2023-11-05 05:42:58,2023-12-18 12:18:57
055WAJ116,AMO0600,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",0.33,2023-10-17 13:04:46,2023-12-19 06:34:38
248OYS977,BCL4176,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",0.17,2023-08-12 22:50:34,2023-10-23 01:49:22
495XOO941,PCR1733,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,0.17,2023-08-20 16:16:28,2023-08-31 07:13:38
137CQL787,SKD3553,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,0.26,2023-11-13 14:56:54,2023-11-29 13:43:17
840LYH952,BCR4344,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,0.25,2023-12-20 19:07:43,2023-12-27 07:29:04
656JUK889,JNF7286,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",0.37,2023-12-14 05:09:35,2023-12-17 05:16:02
835QQO566,JII7951,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",0.43,2023-10-01 20:54:12,2023-10-04 14:17:48
067YDB838,RVF7905,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",0.36,2023-12-15 20:47:39,2023-12-16 08:23:08
067PYA007,ILL5472,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",0.39,2023-09-02 17:42:30,2023-12-11 16:15:18
851TJW398,VTM7291,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.35,2023-10-03 07:24:02,2023-11-12 15:13:52
228WAO227,YDE0480,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",0.45,2023-08-14 12:41:24,2023-11-11 11:27:32
985XXY582,RMN2564,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",0.36,2023-11-21 07:00:13,2023-12-27 21:40:43
653VOP843,ENO0237,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0.38,2023-12-10 17:53:50,2023-12-14 10:57:26
261BHA815,OYN0836,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",0.11,2023-08-09 17:15:25,2023-12-23 10:29:37
718CBY520,ZTO0065,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",0.12,2023-08-20 23:43:59,2023-10-16 20:00:40
270YFZ730,DNG6098,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",0.36,2023-12-01 06:31:29,2023-12-11 19:32:12
213JPL781,KPP4806,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.1,2023-08-16 01:05:52,2023-11-30 21:13:42
531VWW719,ZDW6628,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.47,2023-12-20 16:13:10,2023-12-23 11:43:56
616DAY186,RHD1426,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,0.28,2023-12-27 05:07:20,2023-12-30 21:17:31
478GTK397,RXH0259,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,0.22,2023-10-20 09:17:06,2023-12-11 12:11:32
519EBM097,JZU2100,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.32,2023-08-09 14:40:46,2023-08-16 12:25:41
318GXP231,FQS5860,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.24,2023-12-17 15:26:00,2023-12-28 07:25:41
415KSQ091,RUT6752,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",0.31,2023-11-24 00:56:17,2023-12-23 17:02:50
506CRQ624,SKP2697,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0.16,2023-08-30 04:32:54,2023-11-09 14:52:12
162TMS616,ZNX0311,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,0.42,2023-12-29 01:46:48,2023-12-31 02:48:29
119XUV996,BKV6416,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.18,2023-10-12 19:49:28,2023-11-18 10:45:34
080DNI635,EZK0820,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",0.39,2023-12-31 21:46:39,2023-12-31 22:45:32
192GUD478,AAV1729,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,0.1,2023-12-10 13:22:24,2023-12-21 18:29:37
012UTZ783,KIQ2671,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.23,2023-12-30 16:12:49,2023-12-31 10:02:28
221BSI179,XVG3229,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",0.4,2023-12-03 00:28:03,2023-12-15 07:45:06
271LLQ432,VAY1925,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",0.11,2023-09-17 00:37:40,2023-11-29 04:35:28
570GMH740,MAG2937,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,0.27,2023-12-01 08:53:56,2023-12-21 03:14:52
947AUF975,BRT6728,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",0.42,2023-09-17 04:39:36,2023-11-05 21:47:52
105OSI957,BVI0212,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",0.49,2023-10-30 15:15:05,2023-12-06 17:29:15
555JEQ629,ELO4997,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,0.12,2023-08-30 06:19:12,2023-09-30 00:06:57
289RNR270,RGG4460,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",0.35,2023-10-04 06:10:25,2023-12-08 16:20:00
224QOJ988,KTE3204,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.33,2023-11-12 20:02:57,2023-12-07 05:31:05
871CUG499,FAW4259,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",0.3,2023-09-11 12:55:56,2023-10-17 18:51:55
708EDE764,SMB1599,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.17,2023-08-18 14:54:31,2023-10-03 21:14:17
108WWF754,AYL7752,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",0.1,2023-09-03 23:03:40,2023-09-19 00:36:03
627YXI337,WDQ6498,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",0.46,2023-10-23 20:51:43,2023-12-02 03:39:01
894VGW347,WUV6552,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.49,2023-12-28 03:26:47,2023-12-30 00:52:42
312UAF765,JMK7625,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.37,2023-11-07 06:46:44,2023-11-23 18:25:58
852XQR955,NZT3646,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",0.21,2023-10-06 16:55:31,2023-11-24 16:09:13
741CDD482,PVK7879,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0.33,2023-09-30 13:38:02,2023-10-13 13:58:32
022XVO438,VIC1433,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.43,2023-10-29 14:13:02,2023-11-26 14:19:21
263MXQ681,YOC3384,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0.16,2023-11-03 12:58:21,2023-11-22 01:17:15
273GWQ971,FNB7227,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",0.32,2023-12-26 06:51:39,2023-12-30 06:01:37
635BXA767,ZMF8898,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.16,2023-10-05 17:59:05,2023-10-07 00:05:49
064QSK657,XGG9793,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0.28,2023-10-20 00:56:03,2023-12-10 10:40:03
295TOL185,UMT7098,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",0.1,2023-09-08 13:44:06,2023-12-27 15:44:40
